origin / session_media,date,total_users,sessions,engagement_rate,engaged_sessions,average_session_duration,session_conversion_rate,conversions,avarage_purchase_revenue,total_revenue
facebook / cpc,20230328,53,55,0.6,33,80.01587287272727,0,0,0,0
facebook / cpc,20230329,48,51,0.7254901960784313,37,263.7482011372549,0,0,0,0
facebook / cpc,20230330,50,52,0.6153846153846154,32,201.83221807692308,0,0,0,0
facebook / cpc,20230331,53,53,0.6037735849056604,32,133.23548207547168,0,0,0,0
facebook / cpc,20230401,73,74,0.6891891891891891,51,145.46749154054055,0,0,0,0
facebook / cpc,20230402,67,70,0.6285714285714286,44,96.60146911428569,0,0,0,0
facebook / cpc,20230403,47,53,0.8490566037735849,45,175.2028888490566,0,0,0,0
facebook / cpc,20230404,43,43,0.5813953488372093,25,113.23558711627906,0,0,0,0
facebook / cpc,20230406,40,41,0.6829268292682927,28,101.24443448780487,0,0,0,0
facebook / cpc,20230407,60,63,0.6349206349206349,40,229.65648563492067,0,0,0,0
facebook / cpc,20230408,55,57,0.5789473684210527,33,137.38199745614034,0,0,0,0
facebook / cpc,20230409,53,55,0.6727272727272727,37,124.83895881818181,0,0,0,0
facebook / cpc,20230410,52,56,0.6964285714285714,39,163.75595094642858,0,0,0,0
facebook / cpc,20230411,64,68,0.5882352941176471,40,129.44218258823528,0,0,0,0
facebook / cpc,20230412,44,45,0.5333333333333333,24,89.98424704444444,0,0,0,0
facebook / cpc,20230413,45,48,0.6458333333333334,31,232.39599560416664,0,0,0,0
facebook / cpc,20230414,50,52,0.6923076923076923,36,230.29858434615383,0,0,0,0
facebook / cpc,20230415,57,59,0.7796610169491526,46,272.596834,0,0,0,0
facebook / cpc,20230417,89,91,0.6373626373626373,58,108.42576154945056,0,0,0,0
facebook / cpc,20230418,53,55,0.5454545454545454,30,108.80722034545455,0,0,0,0
facebook / cpc,20230419,70,73,0.6027397260273972,44,78.08946715068492,0,0,0,0
facebook / cpc,20230420,79,86,0.6627906976744186,57,151.7457263255814,0,0,0,0
facebook / cpc,20230421,79,85,0.6470588235294118,55,190.16770054117646,0,0,0,0
facebook / cpc,20230422,68,71,0.7183098591549296,51,98.94362538028169,0,0,0,0
facebook / cpc,20230424,64,67,0.582089552238806,39,152.19543229850748,0,0,0,0
facebook / cpc,20230425,54,60,0.5833333333333334,35,216.1534657166667,0,0,0,0
facebook / cpc,20230426,53,57,0.49122807017543857,28,52.41879963157895,0,0,0,0
facebook / cpc,20230427,59,65,0.6307692307692307,41,120.52764578461539,0,0,0,0
facebook / cpc,20230428,48,54,0.6111111111111112,33,198.8068257962963,0,0,0,0
facebook / cpc,20230501,99,104,0.6346153846153846,66,170.5685092692308,0,0,0,0
facebook / cpc,20230502,104,113,0.5221238938053098,59,84.92016983185842,0,0,0,0
facebook / cpc,20230503,56,61,0.7213114754098361,44,94.4359138852459,0,0,0,0
facebook / cpc,20230504,52,52,0.5192307692307693,27,144.5309603076923,0,0,0,0
facebook / cpc,20230505,64,65,0.5846153846153846,38,64.07892472307692,0,0,0,0
facebook / cpc,20230506,65,66,0.6363636363636364,42,104.27281887878789,0,0,0,0
facebook / cpc,20230507,68,73,0.5753424657534246,42,141.10330093150685,0,0,0,0
facebook / cpc,20230508,136,139,0.5755395683453237,80,115.07675271223022,0,0,0,0
facebook / cpc,20230510,122,129,0.4883720930232558,63,96.182081,0,0,0,0
facebook / cpc,20230511,105,112,0.6071428571428571,68,115.45277794642857,0,0,0,0
facebook / cpc,20230512,99,104,0.5,52,67.11666180769231,0,0,0,0
facebook / cpc,20230513,108,115,0.48695652173913045,56,68.8467982,0,0,0,0
facebook / cpc,20230514,134,141,0.48936170212765956,69,99.52677452482268,0,0,0,0
facebook / cpc,20230517,101,109,0.44036697247706424,48,61.78950346788991,0,0,0,0
facebook / cpc,20230518,115,124,0.532258064516129,66,63.437895000000005,0,0,0,0
facebook / cpc,20230519,105,108,0.5092592592592593,55,90.42850575925925,0,0,0,0
facebook / cpc,20230520,90,91,0.4725274725274725,43,59.4880814065934,0,0,0,0
facebook / cpc,20230521,111,116,0.5258620689655172,61,78.93071318103449,0,0,0,0
facebook / cpc,20230522,106,112,0.4642857142857143,52,83.50111212499999,0,0,0,0
facebook / cpc,20230523,101,108,0.5,54,105.10283186111111,0,0,0,0
facebook / cpc,20230525,95,98,0.4387755102040816,43,47.41949078571428,0,0,0,0
facebook / cpc,20230526,89,90,0.5222222222222223,47,53.25883427777777,0,0,0,0
facebook / cpc,20230527,101,107,0.5233644859813084,56,56.81590073831776,0,0,0,0
facebook / cpc,20230528,115,115,0.4782608695652174,55,79.43346371304348,0,0,0,0
facebook / cpc,20230529,110,110,0.39090909090909093,43,83.95611136363637,0,0,0,0
facebook / cpc,20230530,97,99,0.5858585858585859,58,71.93895081818182,0,0,0,0
facebook / cpc,20230531,99,102,0.49019607843137253,50,102.17339654901961,0,0,0,0
facebook / cpc,20230601,160,161,0.4472049689440994,72,88.802625378882,0,0,0,0
facebook / cpc,20230603,197,197,0.5939086294416244,117,61.12580673096447,0,0,0,0
facebook / cpc,20230604,288,296,0.6317567567567568,187,72.74449344932432,0,0,0,0
facebook / cpc,20230605,204,209,0.5980861244019139,125,75.02917570334928,0,0,0,0
facebook / cpc,20230606,236,245,0.4489795918367347,110,55.939201110204074,0,0,0,0
facebook / cpc,20230607,276,280,0.5285714285714286,148,54.26840735357143,0,0,0,0
facebook / cpc,20230608,321,327,0.4892966360856269,160,58.59051374006116,0,0,0,0
facebook / cpc,20230609,219,225,0.36444444444444446,82,45.029366888888894,0,0,0,0
facebook / cpc,20230610,303,307,0.5537459283387622,170,69.53319805211727,0,0,0,0
facebook / cpc,20230611,357,365,0.5589041095890411,204,66.82668676986302,0,0,0,0
facebook / cpc,20230612,154,157,0.5668789808917197,89,92.27250542675161,0,0,0,0
facebook / cpc,20230615,158,163,0.3987730061349693,65,64.36948468711657,0,0,0,0
facebook / cpc,20230616,160,166,0.35542168674698793,59,57.00510085542169,0,0,0,0
facebook / cpc,20230617,190,193,0.37823834196891193,73,79.49036983937825,0,0,0,0
facebook / cpc,20230618,167,169,0.41420118343195267,70,56.44243701775147,0,0,0,0
facebook / cpc,20230619,201,206,0.3300970873786408,68,46.79532370873786,0,0,0,0
facebook / cpc,20230620,151,155,0.3225806451612903,50,43.78098682580645,0,0,0,0
facebook / cpc,20230621,146,148,0.28378378378378377,42,38.20372545945946,0,0,0,0
facebook / cpc,20230622,133,136,0.40441176470588236,55,69.38536546323529,0,0,0,0
facebook / cpc,20230623,106,111,0.35135135135135137,39,44.64165599099099,0,0,0,0
facebook / cpc,20230624,105,106,0.39622641509433965,42,145.2204228773585,0,0,0,0
facebook / cpc,20230625,124,131,0.4198473282442748,55,75.14877769465649,0,0,0,0
facebook / cpc,20230627,110,113,0.3008849557522124,34,84.47895485840708,0,0,0,0
facebook / cpc,20230628,94,98,0.37755102040816324,37,44.9555562244898,0,0,0,0
facebook / cpc,20230629,101,102,0.3627450980392157,37,39.50560595098039,0,0,0,0
facebook / cpc,20230630,149,149,0.35570469798657717,53,49.96209046979865,0,0,0,0
facebook / cpc,20230701,79,84,0.6547619047619048,55,160.68317794047618,0,0,0,0
facebook / cpc,20230703,314,322,0.6987577639751553,225,149.44681936335402,0,0,0,0
facebook / cpc,20230705,191,198,0.7121212121212122,141,262.2397247929293,0,0,0,0
facebook / cpc,20230708,216,227,0.7136563876651982,162,188.54184510132157,0,0,0,0
facebook / cpc,20230709,313,333,0.7297297297297297,243,181.7892633783784,0,0,0,0
facebook / cpc,20230710,286,297,0.6767676767676768,201,140.9883212020202,0,0,0,0
facebook / cpc,20230711,223,230,0.6608695652173913,152,167.22533802608697,0,0,0,0
facebook / cpc,20230714,157,168,0.6666666666666666,112,184.23887188095236,0,0,0,0
facebook / cpc,20230718,161,166,0.6686746987951807,111,204.08124902409637,0,0,0,0
facebook / cpc,20230721,140,145,0.7034482758620689,102,108.63211418620689,0,0,0,0
facebook / cpc,20230722,158,171,0.6374269005847953,109,186.7546434093567,0,0,0,0
facebook / cpc,20230723,234,242,0.6900826446280992,167,165.99789835123966,0,0,0,0
facebook / cpc,20230724,206,215,0.6697674418604651,144,94.27904099069768,0,0,0,0
facebook / cpc,20230731,284,298,0.6241610738255033,186,136.6209083590604,0,0,0,0
facebook / cpc,20230801,134,143,0.5804195804195804,83,128.9464333916084,0,0,0,0
facebook / cpc,20230802,93,99,0.7070707070707071,70,115.6017648080808,0,0,0,0
facebook / cpc,20230803,96,99,0.5757575757575758,57,153.4387033838384,0,0,0,0
facebook / cpc,20230804,106,114,0.6228070175438597,71,122.56011637719297,0,0,0,0
facebook / cpc,20230805,117,124,0.5725806451612904,71,121.38855249999999,0,0,0,0
facebook / cpc,20230806,157,160,0.59375,95,134.70012940625,0,0,0,0
facebook / cpc,20230807,130,138,0.6594202898550725,91,197.68331247826086,0,0,0,0
facebook / cpc,20230808,102,108,0.6851851851851852,74,158.45951369444447,0,0,0,0
facebook / cpc,20230809,172,185,0.4756756756756757,88,160.84123852972974,0,0,0,0
facebook / cpc,20230810,117,123,0.5934959349593496,73,136.02010762601628,0,0,0,0
facebook / cpc,20230811,88,94,0.5319148936170213,50,165.35922260638299,0,0,0,0
facebook / cpc,20230813,139,142,0.6338028169014085,90,100.1619937887324,0,0,0,0
facebook / cpc,20230814,119,126,0.5873015873015873,74,157.35180113492063,0,0,0,0
facebook / cpc,20230815,120,123,0.5528455284552846,68,123.16925891869919,0,0,0,0
facebook / cpc,20230816,96,99,0.48484848484848486,48,49.11111711111111,0,0,0,0
facebook / cpc,20230817,83,87,0.632183908045977,55,207.94158373563215,0,0,0,0
facebook / cpc,20230819,95,100,0.6,60,120.27229895,0,0,0,0
facebook / cpc,20230820,100,104,0.5769230769230769,60,156.34387785576922,0,0,0,0
facebook / cpc,20230821,83,84,0.5119047619047619,43,109.87189414285716,0,0,0,0
facebook / cpc,20230822,70,72,0.5,36,70.63559877777777,0,0,0,0
facebook / cpc,20230823,95,102,0.5392156862745098,55,159.64952029411765,0,0,0,0
facebook / cpc,20230824,76,80,0.475,38,530.4609287875,0,0,0,0
facebook / cpc,20230825,96,101,0.504950495049505,51,82.44805394059405,0,0,0,0
facebook / cpc,20230826,99,103,0.5922330097087378,61,130.38986166019419,0,0,0,0
facebook / cpc,20230827,93,97,0.5567010309278351,54,150.28653282474227,0,0,0,0
facebook / cpc,20230829,70,72,0.5416666666666666,39,122.73227047222223,0,0,0,0
facebook / cpc,20230830,101,104,0.4807692307692308,50,108.45637335576923,0,0,0,0
facebook / cpc,20230831,83,93,0.5483870967741935,51,172.49370649462364,0,0,0,0
facebook / cpc,20230901,73,75,0.49333333333333335,37,106.57229413333333,0,0,0,0
facebook / cpc,20230902,106,112,0.5267857142857143,59,149.95730795535715,0,0,0,0
facebook / cpc,20230905,63,64,0.65625,42,149.47777984375,0,0,0,0
facebook / cpc,20230907,93,97,0.5257731958762887,51,112.87375120618556,0,0,0,0
facebook / cpc,20230908,70,71,0.5492957746478874,39,130.54014557746478,0,0,0,0
facebook / cpc,20230909,73,76,0.4605263157894737,35,129.1636957763158,0,0,0,0
facebook / cpc,20230911,74,87,0.5862068965517241,51,296.3485064597701,0,0,0,0
facebook / cpc,20230912,54,57,0.5087719298245614,29,77.07627496491229,0,0,0,0
facebook / cpc,20230913,56,58,0.4482758620689655,26,106.79062337931035,0,0,0,0
facebook / cpc,20230914,80,82,0.5,41,141.5392472195122,0,0,0,0
facebook / cpc,20230915,60,61,0.5737704918032787,35,230.21719459016396,0,0,0,0
facebook / cpc,20230916,56,58,0.5,29,80.28432453448276,0,0,0,0
facebook / cpc,20230917,91,95,0.5157894736842106,49,88.45083595789474,0,0,0,0
facebook / cpc,20230918,78,83,0.5421686746987951,45,173.93807309638555,0,0,0,0
facebook / cpc,20230920,67,69,0.4492753623188406,31,58.98654052173913,0,0,0,0
facebook / cpc,20230921,100,109,0.5045871559633027,55,138.51210542201835,0,0,0,0
facebook / cpc,20230922,83,88,0.5795454545454546,51,183.41356998863637,0,0,0,0
facebook / cpc,20230923,78,81,0.5679012345679012,46,89.85648291358027,0,0,0,0
facebook / cpc,20230924,103,113,0.5132743362831859,58,120.13926519469027,0,0,0,0
facebook / cpc,20230925,78,82,0.43902439024390244,36,50.39361904878048,0,0,0,0
facebook / cpc,20230926,80,84,0.6309523809523809,53,127.99548261904762,0,0,0,0
facebook / cpc,20230927,131,136,0.4411764705882353,60,106.98210284558823,0,0,0,0
facebook / cpc,20230928,67,67,0.5373134328358209,36,265.4967926865672,0,0,0,0
facebook / cpc,20231001,103,107,0.5887850467289719,63,153.1869763084112,0,0,0,0
facebook / cpc,20231002,80,87,0.5517241379310345,48,151.1302865632184,0,0,0,0
facebook / cpc,20231003,121,127,0.47244094488188976,60,100.36997839370079,0,0,0,0
facebook / cpc,20231006,75,79,0.5189873417721519,41,109.71091765822786,0,0,0,0
facebook / cpc,20231007,87,91,0.5714285714285714,52,132.00771926373628,0,0,0,0
facebook / cpc,20231009,87,91,0.4065934065934066,37,86.88799852747253,0,0,0,0
facebook / cpc,20231010,89,95,0.3894736842105263,37,64.58553233684212,0,0,0,0
facebook / cpc,20231011,69,74,0.4189189189189189,31,98.77622145945946,0,0,0,0
facebook / cpc,20231012,62,65,0.35384615384615387,23,59.278715600000005,0,0,0,0
facebook / cpc,20231013,75,80,0.4125,33,72.55612142499999,0,0,0,0
facebook / cpc,20231014,52,60,0.4666666666666667,28,90.39181968333332,0,0,0,0
facebook / cpc,20231015,75,79,0.5443037974683544,43,122.66906167088608,0,0,0,0
facebook / cpc,20231016,145,156,0.4935897435897436,77,106.96075155128204,0,0,0,0
facebook / cpc,20231018,93,98,0.6326530612244898,62,162.04164432653062,0,0,0,0
facebook / cpc,20231019,92,95,0.5684210526315789,54,86.30542200000001,0,0,0,0
facebook / cpc,20231020,78,83,0.5662650602409639,47,65.68506403614458,0,0,0,0
facebook / cpc,20231021,91,92,0.6195652173913043,57,102.3344016195652,0,0,0,0
facebook / cpc,20231022,118,124,0.5806451612903226,72,126.17142384677419,0,0,0,0
facebook / cpc,20231023,73,75,0.6666666666666666,50,120.22331814666667,0,0,0,0
facebook / cpc,20231025,74,77,0.5714285714285714,44,220.80169846753245,0,0,0,0
facebook / cpc,20231026,64,67,0.5074626865671642,34,99.49038959701493,0,0,0,0
facebook / cpc,20231027,71,76,0.5263157894736842,40,117.48825997368421,0,0,0,0
facebook / cpc,20231028,67,72,0.5,36,52.55703125,0,0,0,0
facebook / cpc,20231029,82,86,0.6046511627906976,52,74.64717588372093,0,0,0,0
facebook / cpc,20231102,103,105,0.6476190476190476,68,118.32382960000001,0,0,0,0
facebook / cpc,20231104,108,112,0.5714285714285714,64,104.08337064285715,0,0,0,0
facebook / cpc,20231105,106,112,0.6071428571428571,68,180.2641880892857,0,0,0,0
facebook / cpc,20231107,92,97,0.4742268041237113,46,162.6442501030928,0,0,0,0
facebook / cpc,20231108,155,168,0.4642857142857143,78,121.46897609523806,0,0,0,0
facebook / cpc,20231110,198,206,0.7669902912621359,158,152.6711314271845,0,0,0,0
facebook / cpc,20231120,355,365,0.7013698630136986,256,160.85067654520546,0,0,0,0
facebook / cpc,20231121,236,254,0.6614173228346457,168,160.91417990157478,0,0,0,0
facebook / cpc,20231122,202,211,0.6729857819905213,142,143.08516086729858,0,0,0,0
facebook / cpc,20231126,372,392,0.6224489795918368,244,155.74003520153062,0,0,0,0
facebook / cpc,20231127,335,349,0.5673352435530086,198,98.38137447277938,0,0,0,0
facebook / cpc,20231128,205,217,0.5852534562211982,127,133.16324233640555,0,0,0,0
facebook / cpc,20231201,135,142,0.5492957746478874,78,126.8679541197183,0,0,0,0
facebook / cpc,20231203,136,144,0.5972222222222222,86,122.15981492361112,0,0,0,0
facebook / cpc,20231204,138,146,0.547945205479452,80,222.70056296575342,0,0,0,0
facebook / cpc,20231205,107,111,0.5945945945945946,66,123.97361099099099,0,0,0,0
facebook / cpc,20231206,121,129,0.5968992248062015,77,119.69620682170543,0,0,0,0
facebook / cpc,20231208,112,115,0.5478260869565217,63,141.37611466086958,0,0,0,0
facebook / cpc,20231209,155,164,0.6097560975609756,100,85.17513187195122,0,0,0,0
facebook / cpc,20231211,115,122,0.6229508196721312,76,183.74828563934426,0,0,0,0
facebook / cpc,20231212,144,148,0.46621621621621623,69,125.35876041216218,0,0,0,0
facebook / cpc,20231213,141,145,0.47586206896551725,69,83.2302367448276,0,0,0,0
facebook / cpc,20231214,132,144,0.4444444444444444,64,77.57696670138888,0,0,0,0
facebook / cpc,20231217,155,162,0.4567901234567901,74,109.53199715432099,0,0,0,0
facebook / cpc,20231218,135,134,0.40298507462686567,54,53.66970217164179,0,0,0,0
facebook / cpc,20231219,112,114,0.5175438596491229,59,97.03426153508772,0,0,0,0
facebook / cpc,20231220,113,122,0.4426229508196721,54,75.50611011475408,0,0,0,0
facebook / cpc,20231223,93,96,0.46875,45,159.66996436458334,0,0,0,0
facebook / cpc,20231224,136,138,0.47101449275362317,65,82.10830728985506,0,0,0,0
facebook / cpc,20231227,126,130,0.5769230769230769,75,103.96603393846154,0,0,0,0
facebook / cpc,20231228,104,107,0.6355140186915887,68,177.70914581308412,0,0,0,0
facebook / cpc,20231229,107,113,0.7079646017699115,80,184.97078539823008,0,0,0,0
facebook / cpc,20231231,107,112,0.5625,63,100.27964366964285,0,0,0,0
google / cpc,20230101,106,128,0.5078125,65,187.5069002421875,0,0,0,0
google / cpc,20230102,197,230,0.6434782608695652,148,245.23661678695655,0,0,0,0
google / cpc,20230103,184,217,0.6912442396313364,150,334.9574782488479,0,0,0,0
google / cpc,20230104,201,243,0.6584362139917695,160,317.8584395102881,0,0,0,0
google / cpc,20230105,201,241,0.6307053941908713,152,267.10703524896263,0,0,0,0
google / cpc,20230106,183,211,0.6587677725118484,139,286.53740024170617,0,0,0,0
google / cpc,20230107,180,213,0.6056338028169014,129,174.56054012676054,0,0,0,0
google / cpc,20230108,154,174,0.6666666666666666,116,244.84603679885055,0,0,0,0
google / cpc,20230109,198,234,0.6666666666666666,156,296.8654457051282,0,0,0,0
google / cpc,20230110,147,187,0.6470588235294118,121,306.16067412834224,0,0,0,0
google / cpc,20230111,151,178,0.6910112359550562,123,462.17915415168545,0,0,0,0
google / cpc,20230112,145,181,0.6961325966850829,126,390.18286064088403,0,0,0,0
google / cpc,20230113,151,186,0.7043010752688172,131,305.01430371505376,0,0,0,0
google / cpc,20230114,137,163,0.7361963190184049,120,309.9527713190184,0,0,0,0
google / cpc,20230115,130,163,0.6748466257668712,110,236.81232042331288,0,0,0,0
google / cpc,20230116,158,204,0.6519607843137255,133,386.4140069362745,0,0,0,0
google / cpc,20230117,138,170,0.7058823529411765,120,385.7007070705882,0,0,0,0
google / cpc,20230118,147,184,0.6413043478260869,118,349.09291811956524,0,0,0,0
google / cpc,20230119,155,188,0.6861702127659575,129,399.9540630425532,0,0,0,0
google / cpc,20230120,119,153,0.6013071895424836,92,211.81109451633986,0,0,0,0
google / cpc,20230121,116,136,0.625,85,282.72774516176474,0,0,0,0
google / cpc,20230122,122,151,0.6754966887417219,102,286.2218100662252,0,0,0,0
google / cpc,20230123,157,193,0.6632124352331606,128,450.7430787305699,0,0,0,0
google / cpc,20230124,149,194,0.6701030927835051,130,452.0668725515464,0,0,0,0
google / cpc,20230125,145,184,0.7119565217391305,131,466.59667378260866,0,0,0,0
google / cpc,20230126,123,155,0.6709677419354839,104,328.3598983290322,0,0,0,0
google / cpc,20230127,163,203,0.6748768472906403,137,367.082142729064,0,0,0,0
google / cpc,20230128,127,148,0.5878378378378378,87,310.8944149459459,0,0,0,0
google / cpc,20230129,124,167,0.6047904191616766,101,262.7333332095808,0,0,0,0
google / cpc,20230130,195,242,0.6818181818181818,165,340.46570586363634,0,0,0,0
google / cpc,20230131,211,258,0.6627906976744186,171,304.65180887984496,0,0,0,0
google / cpc,20230201,182,231,0.6363636363636364,147,311.2795955800866,0,0,0,0
google / cpc,20230202,216,275,0.6145454545454545,169,316.4443451563636,0,0,0,0
google / cpc,20230203,197,234,0.6794871794871795,159,387.06168781623927,0,0,0,0
google / cpc,20230204,180,210,0.6285714285714286,132,185.68956267142858,0,0,0,0
google / cpc,20230205,156,182,0.6648351648351648,121,293.17384453296705,0,0,0,0
google / cpc,20230206,195,257,0.6926070038910506,178,419.4595899961089,0,0,0,0
google / cpc,20230207,183,235,0.6638297872340425,156,263.51022493617023,0,0,0,0
google / cpc,20230208,154,185,0.7027027027027027,130,324.3969982972973,0,0,0,0
google / cpc,20230209,112,137,0.6788321167883211,93,472.14828581751823,0,0,0,0
google / cpc,20230210,236,277,0.6498194945848376,180,387.2893413971119,0,0,0,0
google / cpc,20230211,171,210,0.5857142857142857,123,348.21663265238095,0,0,0,0
google / cpc,20230212,227,259,0.5907335907335908,153,277.4271686370656,0,0,0,0
google / cpc,20230213,259,313,0.6006389776357828,188,285.30991577316297,0,0,0,0
google / cpc,20230214,229,257,0.7003891050583657,180,330.51095857976657,0,0,0,0
google / cpc,20230215,271,317,0.6246056782334385,198,287.6446935141956,0,0,0,0
google / cpc,20230216,220,285,0.6771929824561403,193,367.54521831578944,0,0,0,0
google / cpc,20230217,185,217,0.631336405529954,137,362.29736064976964,0,0,0,0
google / cpc,20230218,174,212,0.6273584905660378,133,211.0344364481132,0,0,0,0
google / cpc,20230219,184,212,0.6792452830188679,144,257.8542766745283,0,0,0,0
google / cpc,20230220,250,290,0.6310344827586207,183,413.85419030344826,0,0,0,0
google / cpc,20230221,216,264,0.6477272727272727,171,292.0200047765152,0,0,0,0
google / cpc,20230222,232,274,0.6094890510948905,167,313.39955112773725,0,0,0,0
google / cpc,20230223,228,270,0.7333333333333333,198,359.24347531111107,0,0,0,0
google / cpc,20230224,235,276,0.6268115942028986,173,335.7267146847826,0,0,0,0
google / cpc,20230225,197,223,0.7085201793721974,158,258.554190264574,0,0,0,0
google / cpc,20230226,223,257,0.6342412451361867,163,239.0796213618677,0,0,0,0
google / cpc,20230227,201,259,0.6332046332046332,164,321.0332563783784,0,0,0,0
google / cpc,20230228,189,237,0.6919831223628692,164,447.2250109113924,0,0,0,0
google / cpc,20230301,186,246,0.6707317073170732,165,425.1607362154472,0,0,0,0
google / cpc,20230302,202,258,0.6162790697674418,159,292.66863047674417,0,0,0,0
google / cpc,20230303,159,192,0.65625,126,312.99083972395835,0,0,0,0
google / cpc,20230304,190,242,0.7066115702479339,171,288.0984863264463,0,0,0,0
google / cpc,20230305,168,204,0.6274509803921569,128,263.2242580784313,0,0,0,0
google / cpc,20230306,217,272,0.6066176470588235,165,341.09892584558827,0,0,0,0
google / cpc,20230307,190,249,0.6104417670682731,152,310.0478631044177,0,0,0,0
google / cpc,20230308,153,198,0.6515151515151515,129,313.3491219646465,0,0,0,0
google / cpc,20230309,192,233,0.6824034334763949,159,412.983069,0,0,0,0
google / cpc,20230310,185,230,0.6652173913043479,153,341.50303460000003,0,0,0,0
google / cpc,20230311,184,226,0.6150442477876106,139,375.8083143982301,0,0,0,0
google / cpc,20230312,224,253,0.6086956521739131,154,275.73069614229246,0,0,0,0
google / cpc,20230313,239,310,0.6419354838709678,199,375.8212162967742,0,0,0,0
google / cpc,20230414,169,210,0.6428571428571429,135,251.19730295714288,0,0,0,0
google / cpc,20230422,150,185,0.6432432432432432,119,261.1993082918919,0,0,0,0
google / cpc,20230424,147,179,0.7262569832402235,130,467.07361025698333,0,0,0,0
google / cpc,20230611,289,326,0.6226993865030674,203,194.10174874846626,0,0,0,0
google / cpc,20230612,288,341,0.6363636363636364,217,297.48874356304987,0,0,0,0
google / cpc,20230617,195,224,0.5669642857142857,127,244.18409055357142,0,0,0,0
google / cpc,20230628,245,294,0.608843537414966,179,260.43780747619047,0,0,0,0
google / cpc,20230824,133,149,0.7114093959731543,106,393.6092112013423,0,0,0,0
google / cpc,20230917,187,231,0.5844155844155844,135,267.45691770562775,0,0,0,0
google / cpc,20231001,193,221,0.6606334841628959,146,255.81594404072396,0,0,0,0
google / cpc,20231104,144,174,0.7183908045977011,125,415.2939163218391,0,0,0,0
google / cpc,20231223,131,152,0.5986842105263158,91,209.4825145,0,0,0,0
google / cpc,20231224,72,85,0.5411764705882353,46,221.4411073529412,0,0,0,0
google / cpc,20231231,103,118,0.5423728813559322,64,202.32741130508475,0,0,0,0
google / organic,20230102,42,50,0.68,34,400.21785556000003,0,0,0,0
google / organic,20230103,52,62,0.5806451612903226,36,249.6741712903226,0,0,0,0
google / organic,20230104,47,59,0.6610169491525424,39,326.01686728813564,0,0,0,0
google / organic,20230105,39,46,0.6304347826086957,29,284.44545076086956,0,0,0,0
google / organic,20230106,59,67,0.6865671641791045,46,317.4720890895522,0,0,0,0
google / organic,20230109,53,62,0.6935483870967742,43,262.2812784032258,0,0,0,0
google / organic,20230110,55,68,0.7794117647058824,53,409.10151920588237,0,0,0,0
google / organic,20230111,58,69,0.5652173913043478,39,154.02147014492752,0,0,0,0
google / organic,20230112,46,60,0.65,39,349.98309766666665,0,0,0,0
google / organic,20230113,46,53,0.5471698113207547,29,217.826783509434,0,0,0,0
google / organic,20230114,43,45,0.5333333333333333,24,224.01011144444445,0,0,0,0
google / organic,20230115,37,39,0.6410256410256411,25,192.67247787179485,0,0,0,0
google / organic,20230116,70,89,0.6741573033707865,60,342.387194494382,0,0,0,0
google / organic,20230117,52,60,0.7166666666666667,43,429.9098164833333,0,0,0,0
google / organic,20230118,55,63,0.6825396825396826,43,287.0193669047619,0,0,0,0
google / organic,20230119,44,52,0.5384615384615384,28,272.1278847692308,0,0,0,0
google / organic,20230120,70,84,0.6071428571428571,51,392.89130254761903,0,0,0,0
google / organic,20230121,37,43,0.5813953488372093,25,236.0914360697675,0,0,0,0
google / organic,20230123,63,80,0.575,46,264.79723225,0,0,0,0
google / organic,20230124,60,71,0.6197183098591549,44,329.5390542676056,0,0,0,0
google / organic,20230125,39,45,0.6666666666666666,30,259.4478366888889,0,0,0,0
google / organic,20230126,73,88,0.6590909090909091,58,423.91270739772733,0,0,0,0
google / organic,20230127,49,59,0.6440677966101694,38,294.0006048474577,0,0,0,0
google / organic,20230128,42,50,0.68,34,285.45132582,0,0,0,0
google / organic,20230129,40,43,0.7441860465116279,32,252.75101486046512,0,0,0,0
google / organic,20230130,100,120,0.5666666666666667,68,267.72290874166663,0,0,0,0
google / organic,20230131,57,70,0.6714285714285714,47,338.0441646,0,0,0,0
google / organic,20230201,56,71,0.6338028169014085,45,279.20191628169016,0,0,0,0
google / organic,20230202,67,86,0.6046511627906976,52,330.11688658139536,0,0,0,0
google / organic,20230203,60,66,0.5454545454545454,36,242.96563245454544,0,0,0,0
google / organic,20230204,38,50,0.64,32,390.62314760000004,0,0,0,0
google / organic,20230205,51,58,0.6206896551724138,36,245.3762130862069,0,0,0,0
google / organic,20230206,54,65,0.6615384615384615,43,314.1399401230769,0,0,0,0
google / organic,20230207,76,84,0.5595238095238095,47,189.50621870238098,0,0,0,0
google / organic,20230208,53,58,0.603448275862069,35,145.84826151724135,0,0,0,0
google / organic,20230209,68,82,0.7073170731707317,58,169.42558730487804,0,0,0,0
google / organic,20230210,55,72,0.625,45,322.3747490138889,0,0,0,0
google / organic,20230211,48,51,0.6078431372549019,31,204.16753209803923,0,0,0,0
google / organic,20230212,40,43,0.6744186046511628,29,387.51810130232553,0,0,0,0
google / organic,20230213,71,84,0.6785714285714286,57,551.6565646428571,0,0,0,0
google / organic,20230214,54,64,0.609375,39,651.345902171875,0,0,0,0
google / organic,20230215,61,75,0.72,54,261.50920658666666,0,0,0,0
google / organic,20230216,68,86,0.627906976744186,54,333.6449395581396,0,0,0,0
google / organic,20230217,58,72,0.5694444444444444,41,277.3982077222222,0,0,0,0
